## name,t90,t90_error,t50,t50_error,flux_64,flux_64_error,dec,error_radius,relative_peak_time,relative_peak_time_error,t50_t90,t50_t90_error,cut_t90,cut_peak_time,cut_duration_ratio,cut_flux64,cut_dec,passes_all_cuts
GRB150629564,1.92,1.223,0.192,0.091,7.1922,0.8936,-26.45,11.18,0.43333333333333335,0.27602430555555557,0.1,0.07939640801090894,True,True,True,True,False,False
GRB150630223,22.784,1.864,6.144,0.572,24.1977,2.4556,-21.31,1.46,0.10112359550561797,0.008273103143542482,0.2696629213483146,0.03342143794434749,False,True,True,False,False,False
GRB150630958,39.169,9.812,6.4,1.81,6.1594,1.7675,-47.39,2.52,0.08496515101228014,0.021284129330146104,0.16339452117746178,0.06173097709555047,False,True,True,True,False,False
GRB150702998,45.825,2.064,14.848,0.572,18.3568,1.7577,-57.0,0.36,0.13407528641571195,0.006038873784223228,0.3240152755046372,0.019203913194861987,False,True,True,False,False,False
GRB150703149,50.176,5.152,18.944,1.086,4.9216,1.2435,-11.19,5.13,0.29081632653061223,0.02986060495626822,0.37755102040816324,0.04439919366948386,False,False,True,True,False,False
GRB150703259,46.593,1.28,18.432,0.81,5.3232,1.1426,46.61,2.02,0.10988775137896252,0.003018829475781169,0.39559590496426494,0.02050201438444846,False,True,True,True,True,False
GRB150705009,20.992,1.717,4.093,1.379,8.1726,1.4277,20.86,2.97,0.6342892530487805,0.05188046148460156,0.19497903963414634,0.06759981491625526,False,False,True,True,True,False
GRB150705588,0.704,0.73,0.128,0.181,7.609,1.2983,-6.62,12.6,0.18181818181818182,0.1885330578512397,0.18181818181818182,0.31882015705451844,True,True,True,True,False,False
GRB150707124,112.384,1.493,79.616,0.362,14.5735,2.4076,48.96,2.53,0.16173120728929383,0.00214856823465009,0.7084282460136674,0.009947295554526935,False,True,True,False,False,False
GRB150708339,95.234,6.476,34.817,4.58,5.5781,1.1226,-39.36,3.13,0.16128693533821956,0.010967660638535711,0.3655942205514837,0.05413782073213516,False,True,True,True,False,False
GRB150710646,33.28,11.276,14.848,1.619,3.7951,1.0729,48.9,11.67,0.10769230769230768,0.03648853550295857,0.4461538461538462,0.15880179589944005,False,True,True,True,False,False
GRB150711766,82.177,6.192,15.616,2.187,6.4781,1.1414,-35.456,0.0005,0.32398359638341623,0.024412018311767442,0.19002884018642685,0.030220670774371326,False,False,True,True,False,False
GRB150712846,59.648,18.863,15.36,1.95,4.7439,1.1733,-38.46,4.3,0.18454935622317595,0.058361630003315575,0.2575107296137339,0.08775183877614645,False,True,True,True,False,False
GRB150715136,0.384,0.181,0.192,0.091,4.5781,0.8813,23.57,19.91,0.3333333333333333,0.15711805555555555,0.5,0.33421970774108267,True,True,True,True,True,True
GRB150716552,32.768,5.684,16.128,1.379,3.3869,1.0382,14.46,8.97,0.203125,0.03523445129394531,0.4921875,0.09518437895894918,False,True,True,True,True,False
GRB150717795,9.984,1.28,4.096,1.81,3.6694,1.3095,16.14,7.31,0.15384615384615385,0.01972386587771203,0.41025641025641024,0.18876580514582744,False,True,True,True,True,False
GRB150718656,19.456,1.379,2.048,0.572,5.0946,1.0023,-51.04,6.19,0.06578947368421052,0.004663018308518006,0.10526315789473685,0.030331578128274382,False,True,True,True,False,False
GRB150721242,18.432,0.572,5.888,0.362,18.8342,1.4048,7.76,1.5,0.1388888888888889,0.004310136959876544,0.3194444444444445,0.021999860619537168,False,True,True,False,True,False
GRB150721431,0.32,0.181,0.192,0.202,5.948,1.3672,20.06,29.32,0.0,0.0,0.6,0.7166951605285193,True,True,True,True,True,True
GRB150721732,11.52,1.639,2.56,0.923,6.4123,1.688,-49.41,6.97,0.15555555555555556,0.02213155864197531,0.22222222222222224,0.08613398322584234,False,True,True,True,False,False
GRB150723608,33.024,2.318,16.128,1.28,5.1867,1.2705,-12.93,6.01,0.17829457364341084,0.012514741451835829,0.4883720930232558,0.05174358234099449,False,True,True,True,False,False
GRB150724398,37.376,5.724,11.008,2.111,4.7507,1.0003,27.05,8.83,0.2123287671232877,0.03251738717395384,0.2945205479452055,0.07228029240739219,False,True,True,True,True,False
GRB150724782,37.889,0.572,11.52,0.81,11.0174,0.9444,3.67,0.23,0.6080920583810604,0.009180201572856673,0.3040460291905302,0.021865452613150083,False,False,True,False,True,False
GRB150726877,46.849,1.717,13.312,0.724,5.585,1.124,-36.2,3.17,0.45354223142436334,0.016622169338846762,0.28414694016948067,0.01863524272975422,False,False,True,True,False,False
GRB150727793,49.409,3.974,21.504,1.95,4.6666,1.2189,-18.36,0.05,0.1398935416624502,0.01125173418945085,0.43522435183873387,0.05275397465989746,False,True,True,True,False,False
GRB150728151,1.728,0.373,1.344,0.181,7.7948,1.0132,17.06,7.53,0.037037037037037035,0.007994684499314128,0.7777777777777778,0.1978840541868951,True,True,True,True,True,True
GRB150729517,35.585,0.81,7.168,0.362,11.9325,1.248,5.75,1.0,0.5899114795559927,0.013427800995935199,0.20143318814107067,0.011158384684549738,False,False,True,False,True,False
GRB150802127,313.093,2.673,35.329,1.493,8.1768,1.8667,-62.08,4.18,0.12183281005963084,0.0010401353632607346,0.11283867732590636,0.004864886591281275,False,True,True,True,False,False
GRB150802207,9.984,1.493,5.632,0.572,6.2718,1.5317,17.18,4.54,0.20512820512820512,0.03067472057856674,0.5641025641025641,0.10197147809021824,False,True,True,True,True,False
GRB150804806,51.201,2.187,15.36,1.639,5.8022,1.1676,27.09,2.19,0.22999550790023632,0.00982403030756854,0.29999414073943864,0.03448053784087779,False,False,True,True,True,False
GRB150805445,45.825,5.146,14.848,0.724,7.9575,2.7226,-64.33,2.59,0.11731587561374794,0.013174195218949194,0.3240152755046372,0.039667966718273655,False,True,True,True,False,False
GRB150805746,1.408,0.466,0.576,0.181,7.1006,1.618,-33.4,13.14,0.13636363636363633,0.045131714876033055,0.40909090909090906,0.1867009369265353,True,True,True,True,False,False
GRB150806348,85.248,1.639,21.248,2.187,6.5595,1.1951,1.01,2.8,0.08708708708708708,0.001674358761915068,0.24924924924924924,0.026098295015669185,False,True,True,True,True,False
GRB150809516,47.361,3.338,15.616,1.305,5.8635,1.0805,-16.59,2.15,0.07026878655433796,0.004952539209864237,0.32972276767804737,0.03604558170447287,False,True,True,True,False,False
GRB150810485,1.28,1.026,0.256,0.143,17.9371,1.1123,21.18,3.0,0.05,0.040078125,0.2,0.1954000428807847,True,True,True,False,True,False
GRB150811849,0.64,0.143,0.192,0.143,27.4042,1.7806,-14.105,0.99,0.5,0.11171874999999999,0.3,0.23327559855847008,True,False,True,False,False,False
GRB150815604,24.576,5.591,7.936,1.086,3.9122,1.4649,-25.54,7.01,0.15625,0.035546620686848954,0.3229166666666667,0.08572935611540057,False,True,True,True,False,False
GRB150817087,35.584,1.145,12.544,1.056,21.7901,1.9481,-12.066,0.05,0.302158273381295,0.009722662517468037,0.35251798561151076,0.03177021258457684,False,False,True,False,False,False
GRB150817251,13.312,3.338,6.144,0.572,9.7916,2.4288,-41.0,2.41,0.13461538461538464,0.03375496948964497,0.46153846153846156,0.12345060884069331,False,True,True,True,False,False
GRB150819440,0.96,0.091,0.576,0.091,148.439,3.7663,39.701,0.5,0.06666666666666667,0.006319444444444444,0.6,0.11054512967310881,True,True,True,False,True,False
GRB150820880,5.888,1.379,2.816,1.145,3.783,1.0671,-48.33,15.35,0.043478260869565216,0.010182833175803404,0.47826086956521735,0.22441586850125775,False,True,True,True,False,False
GRB150821406,103.426,5.753,32.001,0.923,13.5647,1.4057,-57.8941,0.0014,0.1262351826426624,0.007021745071289972,0.30940962620617635,0.019386862290497315,False,True,True,False,False,False
GRB150822178,13.312,0.923,4.096,0.362,6.8766,1.3228,0.85,5.4,0.09615384615384616,0.006666917067307694,0.3076923076923077,0.0345634527353586,False,True,True,True,True,False
GRB150824079,13.568,0.362,10.496,0.362,31.9518,1.6225,-56.767,0.15,0.09433962264150944,0.0025170211819152727,0.7735849056603774,0.03373184037650101,False,True,False,False,False,False
GRB150824125,32.768,5.91,8.192,1.493,3.3882,1.1166,80.99,4.84,0.25,0.04508972167968751,0.25,0.06410184595451007,False,False,True,True,False,False
GRB150826557,33.024,1.846,15.36,0.724,5.253,1.1818,-64.94,5.66,0.17054263565891473,0.009533118502493842,0.46511627906976744,0.034008927891537595,False,True,True,True,False,False
GRB150827785,10.496,2.673,4.352,0.572,3.3683,0.955,-60.0,5.14,0.3170731707317073,0.08074853138013087,0.41463414634146345,0.11882785787672101,False,False,True,True,False,False
GRB150828333,12.8,1.145,4.864,0.572,10.6823,1.3793,65.78,2.26,0.13999999999999999,0.012523437499999998,0.37999999999999995,0.05614660690803279,False,True,True,True,False,False
GRB150828901,2.048,1.778,0.96,0.692,3.0102,0.9004,78.64,13.34,0.34375000000000006,0.2984313964843751,0.46875,0.5289422717780681,True,True,True,True,False,False
GRB150830128,44.801,0.724,18.432,1.056,6.0963,1.1776,-47.78,2.99,0.1599964286511462,0.0025855988559056677,0.41141938796009014,0.024490659938380923,False,True,True,True,False,False
GRB150831930,13.76,2.064,3.645,0.602,14.1839,1.9091,-27.252,0.05,0.12114825581395347,0.018172238372093023,0.2648982558139535,0.059100862375253735,False,True,True,False,False,False
GRB150901924,0.256,1.145,0.128,0.202,7.0986,1.3136,13.52,17.12,0.0,0.0,0.5,2.371451688643955,True,True,True,True,True,True
GRB150902733,13.568,0.362,4.608,0.362,79.1777,2.1828,-69.361,0.127,0.22641509433962265,0.0060408508365966535,0.33962264150943394,0.028177149969042938,False,False,True,False,False,False
GRB150904479,23.296,3.692,14.336,0.923,3.9936,1.2488,-20.38,10.89,0.1098901098901099,0.017415620094191526,0.6153846153846154,0.10526820387887266,False,True,True,True,False,False
GRB150906944,0.32,0.21,0.032,0.023,13.5975,1.3608,1.09,5.19,0.7,0.459375,0.1,0.09732757188998398,True,False,True,False,True,False
GRB150908408,60.928,7.684,24.32,1.717,4.7105,0.8593,-46.43,6.11,0.3571428571428572,0.04504145408163267,0.39915966386554624,0.05769158052248157,False,False,True,True,False,False
GRB150911315,41.728,6.542,13.056,0.923,7.5734,1.6144,-2.9,7.32,0.16564417177914106,0.02596923341111821,0.31288343558282206,0.05380953534564857,False,True,True,True,False,False
GRB150911588,46.081,3.62,22.528,2.111,6.2511,1.1122,-16.94,3.8,0.07777608992860396,0.006109881416235462,0.488878279551225,0.05977922859231415,False,True,True,True,False,False
GRB150912443,33.537,5.843,8.704,1.28,5.6482,1.3838,-21.0338,0.033,0.25190088558905094,0.04388755328433744,0.2595342457584161,0.05917199596758337,False,False,True,True,False,False
GRB150912600,0.32,0.466,0.128,0.091,5.506,1.004,73.26,6.38,0.6,0.87375,0.4,0.6482093725217185,True,True,True,True,False,False
GRB150913161,20.992,1.305,6.4,0.362,8.8637,1.1167,-53.79,1.95,0.28048780487804875,0.017436956238845922,0.3048780487804878,0.02562426102069548,False,False,True,True,False,False
GRB150917148,7.424,2.521,3.584,1.056,8.4804,3.2973,40.89,12.72,0.13793103448275862,0.0468378418549346,0.48275862068965514,0.21704021977746596,False,True,True,True,False,False
GRB150919606,6.656,0.923,3.072,1.056,8.6752,1.1093,71.7,2.57,0.19230769230769232,0.026667668269230775,0.46153846153846156,0.17107703118038511,False,True,True,True,False,False
GRB150922234,0.144,0.036,0.064,0.045,23.2828,1.261,-5.486,0.18,0.4444444444444445,0.11111111111111112,0.4444444444444445,0.33166538711832094,True,False,True,False,True,False
GRB150922718,15.872,5.838,4.096,1.379,2.9839,1.0133,21.01,10.42,0.40322580645161293,0.14831352432362124,0.25806451612903225,0.1286798747649564,False,False,True,True,True,False
GRB150922883,2.816,0.572,1.28,0.572,4.8202,1.2075,-50.47,12.39,0.27272727272727276,0.05539772727272728,0.4545454545454546,0.2231244284896725,True,False,True,True,False,False
GRB150923297,0.192,1.462,0.064,0.068,7.7422,1.0298,31.82,10.76,0.3333333333333333,2.5381944444444446,0.3333333333333333,2.5627846311359095,True,True,True,True,True,True
GRB150923429,0.192,0.143,0.128,0.181,6.3144,0.9888,-40.66,6.37,0.0,0.0,0.6666666666666666,1.065475872951166,True,True,True,True,False,False
GRB150923864,1.792,0.091,0.96,0.091,16.5059,1.0784,-50.01,5.02,0.07142857142857142,0.0036272321428571425,0.5357142857142857,0.05760907987318406,True,True,True,False,False,False
GRB150923995,17.152,6.676,8.704,0.362,4.0816,1.041,6.53,9.46,0.05970149253731343,0.023237357986188457,0.5074626865671642,0.1986419343858415,False,True,True,True,True,False
GRB150928359,53.504,4.615,9.728,1.305,5.1197,1.2278,34.24,4.57,0.5789473684210527,0.04993724030470915,0.18181818181818182,0.028997508509063828,False,False,True,True,True,False
GRB151001348,377.862,8.083,307.717,1.619,8.0568,1.4018,-10.14,1.69,0.03658478492147927,0.000782600040544741,0.8143634448555291,0.017939557641522295,False,True,False,True,False,False
GRB151001628,23.552,5.938,6.4,1.28,3.7053,1.2627,10.967,0.001,0.6521739130434783,0.16442801866729678,0.27173913043478265,0.08745019002606907,False,False,True,True,True,False
GRB151003729,44.032,5.043,29.952,2.187,6.3238,2.1013,-66.37,12.56,0.11046511627906977,0.01265160749898594,0.680232558139535,0.09239315194959767,False,True,True,True,False,False
GRB151006413,93.44,6.149,30.464,1.056,6.9692,1.0393,70.5036,0.0013,0.06027397260273972,0.00396644539313192,0.32602739726027397,0.02424937396949957,False,True,True,True,False,False
GRB151009949,18.944,2.429,8.192,1.145,6.3055,1.2921,63.71,13.28,0.2837837837837839,0.03638676155040176,0.43243243243243246,0.08202112228622964,False,False,True,True,False,False
GRB151011136,25.344,2.996,8.704,0.572,9.8316,1.7098,-9.64,2.73,0.20202020202020202,0.023881491684521985,0.3434343434343434,0.04645019845819793,False,True,True,True,False,False
GRB151014592,34.304,1.448,21.504,2.611,3.8333,0.9775,55.07,14.17,0.16417910447761191,0.006930134773891733,0.6268656716417911,0.08058185149837341,False,True,True,True,False,False
GRB151021791,7.229,0.602,2.304,0.362,24.7584,1.6335,-10.96,1.2,0.11467699543505325,0.009549806508770515,0.3187162816433808,0.05667500061831491,False,True,True,False,False,False
GRB151022577,0.32,0.648,0.064,0.072,10.8668,1.5233,40.23,21.36,0.4,0.81,0.2,0.46330335634441505,True,True,True,True,False,False
GRB151023104,10.24,3.874,3.072,0.724,6.05,1.4829,-17.15,16.4,0.14999999999999997,0.05674804687499999,0.3,0.13371722096003347,False,True,True,True,False,False
GRB151024179,4.608,2.36,1.792,0.362,3.5067,1.1285,22.95,11.11,0.33333333333333337,0.17071759259259262,0.38888888888888895,0.21410375697595904,True,True,True,True,True,True
GRB151026169,53.248,2.172,33.024,1.639,3.4946,1.3204,-6.13,5.42,0.08173076923076925,0.003333819688424557,0.6201923076923077,0.039842417185620524,False,True,True,True,False,False
GRB151026523,63.232,7.952,39.68,1.145,5.3418,2.353,-73.32,3.57,0.0728744939271255,0.009164631447819174,0.6275303643724697,0.08096847398258712,False,True,True,True,False,False
GRB151027166,123.394,1.145,108.034,0.572,13.0776,1.3695,61.3534,0.0005,0.02904517237466975,0.0002695165272946567,0.8755206898228439,0.009353618808894215,False,True,False,False,False,False
GRB151030999,116.482,0.923,16.128,0.362,21.1222,1.4668,30.85,1.0,0.7736216754520012,0.006130155787522512,0.13845916107209696,0.0032957554193361886,False,False,True,False,True,False
GRB151107851,139.01,6.446,58.625,6.405,12.2865,1.0606,45.59,1.67,0.04603985324796778,0.0021349032014704,0.42173224947845483,0.05005417397918331,False,True,True,False,True,False
GRB151111356,46.336,4.382,21.248,1.145,3.7046,1.0419,-44.1615,0.0006,0.0994475138121547,0.009404760996306584,0.45856353591160226,0.04991260864508837,False,True,True,True,False,False
GRB151114645,34.816,1.95,16.384,2.415,3.264,1.0215,-47.9,5.81,0.13235294117647056,0.0074129203611591685,0.47058823529411764,0.0742034375250736,False,True,True,True,False,False
GRB151117442,58.561,4.672,16.896,2.064,8.351,1.2706,-64.1,2.11,0.1344239340175202,0.010724349306361815,0.28851966325711653,0.04209590005139212,False,True,True,True,False,False
GRB151118554,40.897,10.555,8.448,1.145,5.4211,0.9873,43.4,3.59,0.07981025503093138,0.020598020437965638,0.20656771890358708,0.06021682763552965,False,True,True,True,True,False
GRB151120349,28.416,4.615,9.216,0.572,9.2152,1.2264,-32.5237,0.025,0.09009009009009009,0.014631396599302003,0.3243243243243243,0.056388339262101746,False,True,True,True,False,False
GRB151122709,51.2,15.496,17.408,2.29,4.4637,1.2709,-19.899,0.05,0.09000000000000001,0.027239062499999998,0.34,0.11220302370182379,False,True,True,True,False,False
GRB151126293,8.448,3.556,3.328,1.619,5.391,1.1693,30.88,10.08,0.18181818181818182,0.0765323691460055,0.3939393939393939,0.2534232686694246,False,True,True,True,True,False
GRB151129333,52.224,7.455,23.04,1.81,4.6701,1.1107,-11.49,5.67,0.2745098039215687,0.03918640066320647,0.4411764705882353,0.07188498402851864,False,False,True,True,False,False
GRB151130160,20.224,4.36,5.12,0.572,4.8438,1.0446,-18.82,5.8,0.0759493670886076,0.016373577952251243,0.25316455696202533,0.06147165046083647,False,True,True,True,False,False
GRB151202565,0.704,1.159,0.384,0.264,6.691,1.4151,-24.67,7.94,0.09090909090909091,0.14966425619834714,0.5454545454545455,0.9731408043045784,True,True,True,True,False,False
GRB151205657,56.32,13.59,19.456,2.187,3.8184,0.9967,35.769,0.05,0.1,0.024129971590909093,0.34545454545454546,0.09195906255489737,False,True,True,True,True,False
GRB151210041,37.633,1.717,25.344,1.493,4.3307,1.174,-42.7,3.37,0.09523556453112961,0.00434510839688437,0.6734514920415593,0.05017979740634594,False,True,True,True,False,False
GRB151211672,40.897,1.493,21.76,0.81,5.4529,1.1023,39.26,5.96,0.17996430055994325,0.006569838881482635,0.5320683668728758,0.027740919687030047,False,True,True,True,True,False
GRB151212030,22.272,4.615,5.888,0.81,7.0745,1.7941,66.06,3.6,0.42528735632183917,0.0881241536200291,0.26436781609195403,0.06575336853774755,False,False,True,True,False,False
GRB151212064,13.312,1.557,2.816,0.362,14.2467,1.2438,58.25,1.69,0.07692307692307693,0.008997087647928994,0.21153846153846154,0.03676483490266101,False,True,True,False,False,False
GRB151218857,3.328,2.064,0.768,0.572,7.2128,1.0998,-30.73,10.77,0.15384615384615385,0.09541420118343197,0.23076923076923078,0.22366207243699807,True,True,True,True,False,False
GRB151219567,62.72,6.676,22.784,2.064,6.7611,1.4227,11.37,5.05,0.02448979591836735,0.002606726364014994,0.36326530612244895,0.05077441160883791,False,True,True,True,True,False
GRB151222340,0.768,0.362,0.256,0.362,12.8641,1.8646,36.7,2.89,0.3333333333333333,0.15711805555555555,0.3333333333333333,0.4968509170924276,True,True,True,False,True,False
GRB151227072,3.389,0.602,1.024,0.572,27.9747,1.7371,65.87,1.53,0.2446149306580112,0.04345181122930739,0.30215402773679556,0.17710985730616652,True,False,True,False,False,False
GRB151227218,42.753,0.362,6.656,0.362,46.6248,2.2767,35.415,0.26,0.6047762730100811,0.005120787098674932,0.15568498117091198,0.00856924142137078,False,False,True,False,True,False
GRB151228129,0.256,2.268,0.192,0.143,12.4244,1.901,-17.689,0.05,0.0,0.0,0.75,6.667969894185607,True,True,True,False,False,False
GRB151228949,28.672,1.557,12.288,0.81,14.0351,4.4316,8.0817,0.0002,0.16964285714285712,0.009212260343590559,0.42857142857142855,0.03660232539643709,False,True,True,True,True,False
GRB151229285,3.456,1.032,0.64,0.181,15.7419,1.5524,-20.7325,0.0006,0.037037037037037035,0.011059670781893004,0.1851851851851852,0.0761630231713721,True,True,True,False,False,False
GRB151229486,0.16,0.202,0.064,0.072,6.0491,1.4331,6.91,16.11,0.2,0.2525,0.4,0.6764059432027487,True,True,True,True,True,True
GRB151231443,71.425,0.724,62.209,0.572,59.0029,7.8362,-61.54,1.0,0.053762688134406725,0.0005449658552231077,0.8709695484774239,0.01191966681609454,False,True,False,False,False,False
GRB151231568,0.832,0.405,0.192,0.091,14.7678,1.2153,28.81,3.05,0.07692307692307693,0.03744452662721894,0.23076923076923078,0.15678559817160687,True,True,True,False,True,False
GRB160101030,4.669,0.602,2.048,0.362,44.0683,4.4869,-13.8154,0.0008,0.17755408010280574,0.022893029818352766,0.4386378239451703,0.09596819783548088,False,True,True,False,False,False
GRB160101215,22.013,1.619,4.864,0.923,6.4215,1.3115,55.23,1.37,0.046381683550629174,0.003411254516352548,0.2209603416163176,0.044968908920573036,False,True,True,True,False,False
GRB160102500,25.344,1.493,4.096,0.572,7.4624,1.3522,6.38,5.81,0.4444444444444444,0.026181958473625137,0.1616161616161616,0.02449538288733739,False,False,True,True,True,False
GRB160102936,10.496,1.145,4.864,0.362,8.2829,1.1048,38.75,3.46,0.2926829268292683,0.031928539559785835,0.46341463414634143,0.061197812998559475,False,False,True,True,True,False
